,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,Arousal,Valence
206,622.mp3,83.35433468,16767,508.0909091,0.399583161,0.298285455,0.088974208,0.452159673,0.272639483,0.074332289,0.253824799,0.137500199,0.018906305,15.20521355,85.90441132,7379.568359,6.481224537,24.52108002,601.2833252,0.01590785,2.571821928,6.614268303,0.264036715,0.077598736,0.006021563,2805.145049,758.4040977,575176.7754,2762.857159,365.1801785,133356.5628,20.61876195,6.985647531,48.79927142,6114.282181,1513.177492,2289706.123,3.375761535,3.810826401,14.52239786,0.001349863,0.116678697,0.013613918,0.127769039,0.059671586,0.003560698,-4.38E-06,0.203687608,0.04148864,-0.000166674,0.12340077,0.01522775,1.532517007,0.971110583,0.943055765,0.8125,0.675
207,144.mp3,99.38401442,52317,817.453125,0.387558252,0.281546175,0.079268247,0.528776169,0.231306478,0.053502686,0.26915094,0.104360455,0.010891105,22.77478981,86.7053299,7517.814453,6.120419979,25.63418388,657.1113892,0.005799126,1.829233527,3.346095085,0.325725228,0.082928151,0.006877079,2769.074526,606.8309737,368243.8307,2691.523892,370.3102768,137129.7011,18.92872428,6.163529351,37.98909406,5967.181386,1296.958119,1682100.361,5.097293892,5.560048679,30.91414131,0.018713929,0.080319626,0.006451242,0.137810236,0.047462222,0.002252663,2.38E-05,0.219008744,0.04796483,-0.000562572,0.162889466,0.02653298,1.921451247,1.279098659,1.636093379,0.8625,0.825
208,92.mp3,123.046875,50130,726.5217391,0.416352898,0.295358896,0.087236874,0.372220844,0.276738614,0.076584257,0.237965161,0.163419447,0.026705916,18.25575447,128.5423279,16523.13086,6.545780659,22.38193893,500.9512329,0.005212944,2.02934742,4.118251324,0.270698875,0.088417634,0.007817678,2688.738923,534.6258152,285824.7623,2839.623482,218.8268866,47885.2063,19.33267243,6.114320753,37.38491827,6225.678546,998.7796848,997560.8587,3.097368712,3.467735943,12.02519257,0.051641946,0.144721297,0.020944254,0.089071366,0.049635879,0.00246372,-2.08E-06,0.226318493,0.051220063,3.06E-05,0.120971784,0.014634172,1.785614512,1.065411379,1.135101407,0.65,0.575
209,86.mp3,103.359375,33580,645.7692308,0.421701014,0.285672367,0.081608705,0.426543176,0.273060441,0.074561998,0.245554066,0.15177791,0.023036534,10.08590889,46.50408554,2162.629883,1.346197963,44.53115845,1983.02417,-0.001829086,2.164500713,4.685063839,0.198193043,0.10215912,0.010436486,2418.403349,764.4137617,584328.3991,2372.071005,485.0463665,235269.9777,20.51811852,7.446904896,55.45639253,4892.749448,1606.468577,2580741.288,3.10885863,4.077936866,16.62956908,0.042179711,0.148599672,0.022081862,0.122936481,0.060257732,0.003630994,3.04E-07,0.154427767,0.023847934,6.03E-05,0.098859377,0.009773176,4.635863946,1.494674,2.234050366,0.7,0.725
210,391.mp3,172.265625,49525,603.9634146,0.41227743,0.294416845,0.086681284,0.545009732,0.2272515,0.051643241,0.272135573,0.096309727,0.009275563,11.09760284,68.7080307,4720.792969,5.093513012,25.72195816,661.6191406,0.00817917,2.401571512,5.767546177,0.21833843,0.070229493,0.004932182,2863.890514,629.7173556,396543.9479,2707.817263,330.7016151,109363.5582,19.02221518,7.026590528,49.37297445,6080.077052,1158.392849,1341873.993,3.008661825,3.388617438,11.48272814,0.002126364,0.070220865,0.00493097,0.132401829,0.052520976,0.002758453,1.19E-05,0.155528098,0.024188992,-0.000408308,0.113140389,0.012800748,2.183836735,1.543707484,2.383032796,0.85,0.6
211,385.mp3,123.046875,67797,847.4625,0.441433221,0.27928862,0.078002125,0.451984078,0.242296144,0.058707424,0.254971691,0.135361628,0.01832277,10.28510857,42.14796829,1776.451294,4.710803986,22.66095924,513.519043,0.008534112,2.220657587,4.93132019,0.221165016,0.081142545,0.006584112,3357.355652,619.6668011,383986.9444,2841.113737,252.9758941,63996.80301,19.68271299,6.567084016,43.12659247,6901.722401,922.488859,850985.695,3.297993887,3.871391509,14.98767221,0.023869389,0.090043227,0.008107783,0.190906646,0.063678193,0.004054912,-5.32E-06,0.16133514,0.026029028,-7.13E-05,0.110987842,0.012318301,1.724081633,1.054729859,1.112455075,0.825,0.75
212,434.mp3,73.828125,23728,659.1111111,0.350254267,0.312342912,0.097558089,0.443869025,0.28019309,0.078508161,0.251086634,0.142438884,0.020288836,9.83360672,84.98677826,7222.752441,0.008825272,39.25177765,1540.702148,0.010973482,2.710096121,7.344620705,0.179134697,0.103697687,0.010753211,2140.646825,613.0564305,375838.1869,2527.938353,437.6013811,191494.9687,20.97422457,6.552902138,42.94052643,4865.465094,1636.595237,2678443.97,2.002823851,2.646549203,7.004222682,-0.027512297,0.122346894,0.014968762,0.08037942,0.033971611,0.00115407,6.50E-07,0.137863338,0.019006299,-7.78E-05,0.106566556,0.01135643,2.361469388,1.138845868,1.296969912,0.5125,0.3875
214,420.mp3,107.6660156,77338,966.725,0.54636842,0.277906418,0.077231973,0.520419419,0.254238784,0.064637363,0.254307842,0.13660474,0.018660855,14.20337677,124.1733246,15419.01367,4.041411877,35.47318268,1258.346802,-0.002815394,4.293441296,18.43363953,0.228985026,0.108401284,0.011750839,2777.84449,1006.319129,1012678.189,2726.543606,506.8600015,256907.0611,19.21624693,7.233434153,52.32256965,5848.139641,1881.087296,3538489.414,2.561086167,3.274300679,10.72104494,-0.003697594,0.062461313,0.003901416,0.106039897,0.079706762,0.006353168,1.93E-06,0.178520516,0.031869575,-6.25E-06,0.138991788,0.019318718,2.046839002,1.264459788,1.598858555,0.775,0.55
215,408.mp3,89.10290948,19827,566.4857143,0.400907516,0.293140471,0.085931331,0.530774415,0.238849238,0.057048962,0.267088536,0.109531033,0.011997047,13.61939335,81.19312286,6592.323242,6.14054966,30.39253235,923.7059937,0.020806143,2.330989361,5.433511257,0.238077462,0.084708728,0.007175568,2785.863554,601.318127,361583.4898,2824.550688,237.8874646,56590.4458,18.45371146,6.326960734,40.03043214,6177.218868,1172.098329,1373814.492,3.171321948,3.534196507,12.49054495,-0.00214643,0.073414141,0.005389636,0.13021369,0.061688969,0.003805529,7.32E-07,0.191359222,0.036618352,-0.000142447,0.099802829,0.009960605,4.794920635,2.434249856,5.925572361,0.9125,0.6125
216,583.mp3,129.1992188,69333,825.3928571,0.289370209,0.289437085,0.083773822,0.259885818,0.273845702,0.074991465,0.188714168,0.218449757,0.047720296,15.27903938,69.97773743,4896.883301,6.531800747,32.38380814,1048.710938,0.017172098,1.969907045,3.880533934,0.254180878,0.06354364,0.004037794,1934.69691,567.0873925,321588.1108,2284.224805,396.5358158,157240.6532,23.89737443,6.889963939,47.47160308,4246.32588,1372.804152,1884591.239,2.973730962,3.214634286,10.33387359,0.016535363,0.238678959,0.056967646,0.081184528,0.039791037,0.001583327,3.15E-06,0.234752163,0.055108577,-0.00022355,0.063558497,0.004039683,2.492662132,1.467388612,2.153229338,0.5125,0.5
217,597.mp3,151.9990809,38833,579.5970149,0.429603159,0.281361014,0.079164021,0.41060248,0.26737994,0.071492039,0.246110428,0.150874088,0.02276299,16.87613297,112.7700958,12717.09375,3.427933693,43.95788956,1932.296143,0.000547457,1.886785865,3.559961081,0.243790895,0.130353376,0.016992005,2583.688576,665.3841714,442736.0956,2671.054844,463.2900267,214637.6489,19.6547809,6.509425069,42.37261473,5678.033479,1549.491337,2400923.404,3.166796623,3.975662023,15.80588852,0.001308909,0.13821651,0.019103804,0.105731699,0.041070018,0.001686746,3.80E-06,0.209027216,0.043692376,0.000239046,0.114766724,0.013171402,2.737632653,1.372845332,1.884704305,0.8,0.7
218,540.mp3,117.4538352,91484,1051.54023,0.402956843,0.310685903,0.096525729,0.389909923,0.295139462,0.087107293,0.231732642,0.1721433,0.029633316,13.60930061,157.7135315,24873.55664,5.813316822,37.02722168,1371.015259,-0.002314357,3.388151407,11.47956944,0.217755988,0.12116459,0.014680859,2348.115778,963.8735886,929052.2949,2551.940313,570.931812,325963.134,20.43826996,6.890146468,47.47411836,5112.147591,2103.488263,4424662.874,2.436616512,3.24707602,10.54350268,-0.027838774,0.167425381,0.028031258,0.091483376,0.056483719,0.003190411,-1.43E-06,0.166714936,0.027793869,-0.000277026,0.134069607,0.017974658,3.116117914,1.333452269,1.778094954,0.5125,0.3875
220,232.mp3,99.38401442,44096,760.2758621,0.353825033,0.315454513,0.099511541,0.316055506,0.290445834,0.084358789,0.21343268,0.194370329,0.037779825,6.131490707,68.33036804,4669.039063,-3.139116287,55.76800537,3110.070313,5.55E-05,2.808750868,7.889081955,0.124779299,0.104539789,0.010928567,1922.960462,701.2354889,491731.2109,2349.702209,515.7636755,266012.1689,22.83857205,7.1839886,51.6096922,4287.765447,1762.658163,3106963.8,1.153491526,1.805016503,3.258084575,-0.045948337,0.204441259,0.041796228,0.075117757,0.044916868,0.002017525,0.001216433,0.133296311,0.017767908,0.000938825,0.067528829,0.004560143,2.584380952,1.190871317,1.418174494,0.4125,0.475
221,554.mp3,117.4538352,64407,870.3648649,0.384982735,0.300992012,0.090596199,0.424178958,0.268647462,0.072171457,0.242489178,0.156628005,0.024532332,13.90971279,124.2536621,15438.97266,2.113288879,27.3426342,747.6196289,0.0080025,2.240665674,5.020583153,0.230693415,0.098777592,0.009757012,2885.383697,897.9153439,806251.9648,2853.949065,394.5020274,155631.8496,20.16469804,7.476828171,55.9029595,6386.537343,1571.193675,2468649.563,2.687299163,3.110320301,9.674092373,0.024862985,0.124586146,0.015521708,0.128945743,0.0901958,0.008135282,2.66E-06,0.18493934,0.034202557,-8.24E-05,0.117030978,0.013696251,2.540263039,1.789570205,3.202561519,0.6625,0.65
222,568.mp3,117.4538352,46434,703.5454545,0.405230343,0.285909653,0.081744328,0.586715877,0.224384964,0.050348613,0.267943922,0.107421544,0.011539388,21.49198151,116.3945389,13547.68848,7.874470234,21.8808136,478.769989,0.022348247,1.844815016,3.403342485,0.310775518,0.082709298,0.006840828,2910.907248,349.2930731,122005.6509,2813.482103,169.6550824,28782.84697,19.33973834,6.435082969,41.41029282,6395.552277,622.2098247,387145.0659,4.286352054,4.717421207,22.25406284,0.015900777,0.062149951,0.003862616,0.126975774,0.034429989,0.001185424,-0.000798849,0.250249535,0.062624827,-0.002825759,0.122689746,0.015052774,2.34521542,1.599785787,2.559314564,0.975,0.825
223,959.mp3,78.30255682,68573,1071.453125,0.442481637,0.28257075,0.079846226,0.5244838,0.248381957,0.061693598,0.256539921,0.132365412,0.017520602,15.33885956,76.02971649,5780.517578,6.902377605,32.23628616,1039.178101,0.006365656,1.875310183,3.516788483,0.252163649,0.079845719,0.006375339,2090.808673,627.4080481,393640.8588,2330.014065,374.7533331,140440.0607,20.26267844,8.077686125,65.24901313,4606.327681,1295.869894,1679278.783,3.451782507,3.930272916,15.44704519,-0.008197683,0.09515726,0.009054904,0.090164666,0.045942742,0.002110736,4.32E-06,0.196059659,0.038439389,-0.000169187,0.095022626,0.009029299,6.285641723,3.286293037,10.79972192,0.8,0.45
224,965.mp3,92.28515625,116614,1281.472527,0.450082928,0.310686022,0.096525796,0.38280791,0.264480382,0.069949865,0.241321998,0.158420411,0.025097027,15.16724491,186.1055908,34635.29297,2.36944747,40.68001556,1654.86377,0.005994608,4.689574242,21.99210548,0.22224389,0.132016048,0.017428236,2600.182473,1296.515146,1680951.523,2686.093005,667.9763296,446192.377,20.8090761,6.815526602,46.45140286,5594.837002,2587.079342,6692979.519,1.95516897,2.678814652,7.176047938,0.016234694,0.107410108,0.011536931,0.086645357,0.077866261,0.006063155,0.000144017,0.210149303,0.044162732,-0.000100479,0.118208699,0.013973297,3.022077098,1.359989295,1.849570882,0.5,0.5375
225,971.mp3,151.9990809,192646,1275.801325,0.468522549,0.28232035,0.079704784,0.430625021,0.270128876,0.072969608,0.243499074,0.155053327,0.024041534,25.29645348,172.7881775,29855.75195,7.591810226,29.25390053,855.7907104,0.010065465,2.975290537,8.852353096,0.315777898,0.107035533,0.011456605,2287.250674,822.1510703,675932.3823,2570.702861,466.6448636,217757.4287,20.43939976,7.046334275,49.65082671,5184.322818,1747.525172,3053844.225,3.38020482,3.755512336,14.1038729,-0.025464132,0.106127571,0.011263061,0.075056613,0.051684055,0.002671242,4.99E-05,0.280284375,0.078559332,0.001058687,0.116747633,0.013630009,1.953959184,1.186543659,1.407885854,0.5875,0.55
226,742.mp3,172.265625,77693,792.7857143,0.36514613,0.295732379,0.087457635,0.378559589,0.287758291,0.082804836,0.231070763,0.173030736,0.029939636,22.54604721,126.44944,15989.45996,7.572751999,32.8614769,1079.876587,0.017608359,2.636251926,6.949824333,0.305412412,0.081727281,0.006679348,2000.202948,758.7335786,575676.6433,2355.323494,565.0897363,319326.41,20.11784062,6.6361498,44.03848417,4331.59862,1768.356096,3127083.281,3.824997515,4.24482235,18.01851678,3.30E-05,0.178375888,0.031817958,0.075916887,0.039384747,0.001551158,1.00E-05,0.245240226,0.060142767,-2.22E-06,0.125547752,0.01576224,3.075482993,1.543218433,2.38152313,0.725,0.725
227,731.mp3,89.10290948,59276,926.1875,0.34065488,0.304243505,0.092564113,0.541921496,0.251911223,0.063459262,0.26309183,0.118810867,0.014116022,15.44698334,129.1127625,16670.10352,1.714736581,30.6127758,937.1420288,0.015039882,3.727597952,13.89498711,0.243479609,0.105649985,0.01116192,2657.955966,866.7584346,751270.1839,2704.449543,409.0861436,167351.4729,20.94956716,7.560045376,57.15428609,5905.211366,1652.570156,2730988.119,2.660763181,3.259745913,10.62594342,0.007517756,0.078673503,0.00618952,0.10343995,0.060948508,0.003714721,0.000294674,0.156859264,0.024604829,0.001488031,0.171820775,0.029522376,2.887401361,1.620002087,2.624406763,0.6875,0.7
228,719.mp3,86.1328125,35655,727.6530612,0.424743205,0.28887853,0.083450802,0.487484008,0.259052396,0.067108147,0.254332171,0.136559438,0.01864848,13.2323494,93.46726227,8736.128906,5.588746548,31.95821762,1021.327698,0.019121969,2.740253448,7.508988857,0.224939302,0.09098094,0.008277531,2138.567757,735.394169,540804.5838,2422.000095,407.5355606,166085.2332,20.44908547,7.337126288,53.83342216,4751.374759,1602.752013,2568814.014,2.717023712,3.206749507,10.2832424,-0.042140782,0.087835268,0.007715034,0.077632512,0.049053207,0.002406217,-5.46E-06,0.172868088,0.029883377,0.000295326,0.120447926,0.014507703,2.919909297,1.799806755,3.239304354,0.525,0.5625
229,916.mp3,123.046875,21343,474.2888889,0.386850864,0.294392258,0.0866668,0.331080317,0.294017702,0.086446412,0.20353831,0.204708304,0.04190549,17.0270977,123.4967117,15251.43848,3.648200035,53.87310028,2902.311035,-0.003307065,2.503548384,6.267755032,0.239205882,0.124926686,0.015606676,1396.066321,717.9282805,515421.0159,1951.229477,638.577544,407781.2797,22.79794859,7.51507145,56.4762989,3008.419648,1777.941571,3161076.232,2.312940783,2.930598287,8.588406322,0.037481173,0.217016628,0.047096217,0.043701981,0.030223098,0.000913436,-6.36E-05,0.233797833,0.054661427,-0.000712579,0.0788792,0.006221928,1.647455782,0.936817264,0.877626587,0.2125,0.3375
230,241.mp3,99.38401442,10820,400.7407407,0.594036579,0.261300892,0.068278156,0.417126805,0.30142203,0.090855241,0.227651821,0.177504878,0.031507982,18.67788696,175.584198,30829.8125,6.764861107,34.35705948,1180.407593,0.025629383,2.43659687,5.937004566,0.261672467,0.111615129,0.012457937,2229.886163,890.1362852,792342.6062,2611.70033,492.7524093,242804.9368,19.25104891,6.592266662,43.45797974,5051.844198,1886.368864,3558387.493,2.028250682,2.572550144,6.618014246,0.011346942,0.139398334,0.019431896,0.053451036,0.047332564,0.002240372,-2.64E-05,0.231655702,0.053664368,-0.000345789,0.133992091,0.01795388,1.560380952,1.016774214,1.033829802,0.525,0.5625
231,269.mp3,112.3471467,51000,772.7272727,0.404677749,0.303780407,0.092282534,0.454555303,0.266204059,0.070864595,0.243105062,0.155670364,0.024233262,12.11583805,100.9068756,10182.19727,5.001117229,44.63385391,1992.180786,0.011561104,4.258936405,18.13854027,0.210497409,0.091018274,0.008284327,1956.481301,958.2557545,918254.091,2515.954565,545.4206312,297483.665,20.08323834,6.799495472,46.23313867,4496.959199,2253.686044,5079100.787,2.041593203,2.555972206,6.53299392,-0.005271486,0.103676363,0.010748788,0.05492771,0.048889256,0.002390159,2.56E-05,0.159075335,0.025304962,0.000473892,0.102337837,0.010473032,2.093278912,1.179022208,1.390093366,0.5875,0.6375
232,296.mp3,135.9991776,65398,787.9277108,0.364827693,0.292694479,0.085670054,0.509017587,0.234402403,0.054944485,0.271130575,0.099103706,0.009821544,10.78810215,47.05772018,2214.428955,5.085337639,25.59877586,655.2973022,0.016933607,2.477034569,6.135699749,0.214112863,0.065216869,0.00425324,2549.753293,509.2165694,259301.5146,2657.001426,260.6580563,67942.6223,19.3846874,6.595264028,43.4975076,5643.156353,1037.868781,1077171.606,3.154834111,3.611003841,13.03934874,0.032682339,0.081504887,0.006643047,0.117379325,0.039671456,0.001573824,4.16E-05,0.140710026,0.019799313,6.02E-05,0.116008773,0.013458036,2.359147392,1.463711977,2.142452752,0.8125,0.8
233,282.mp3,89.10290948,18093,502.5833333,0.399205297,0.299950838,0.089970514,0.335771829,0.285749286,0.081652656,0.209636621,0.198458612,0.039385821,17.76148605,132.5247498,17562.80859,7.621498585,26.79889679,718.1809082,0.018314466,2.560069084,6.553953171,0.274898887,0.094847932,0.008996131,2434.52219,927.539151,860328.8767,2447.044873,432.1936845,186791.3809,19.8861135,6.950628144,48.31123159,5107.910651,1583.954366,2508911.434,3.418673514,3.83997443,14.74540362,0.007433309,0.135649805,0.01840087,0.100890406,0.065370749,0.004273335,-0.038898319,0.192398325,0.037017114,-0.009843278,0.145525381,0.021177635,1.631201814,1.118924176,1.251991311,0.5375,0.525
234,321.mp3,117.4538352,70472,903.4871795,0.421503007,0.300165147,0.090099119,0.61103034,0.239824191,0.057515644,0.268825582,0.10519572,0.01106614,15.17952919,147.78125,21839.29688,6.342792988,32.30988693,1043.928833,0.018245887,3.416502953,11.67249298,0.236260489,0.112518474,0.012660407,2264.374213,718.8123291,516691.1644,2531.639999,413.5001277,170982.3556,21.47369436,6.452921215,41.64019221,4991.945813,1636.149546,2676985.336,2.52686392,3.082940018,9.504519156,0.000542567,0.053560316,0.002868707,0.08106736,0.040659853,0.001653224,3.18E-05,0.156227663,0.024407083,-6.66E-05,0.167151973,0.02793978,1.868045351,1.184365079,1.402720641,0.6875,0.4875
235,447.mp3,151.9990809,41042,603.5588235,0.293627053,0.301920742,0.09115614,0.384974003,0.291598886,0.085029908,0.217136796,0.190223408,0.036184945,11.95091724,80.27028656,6443.319336,4.628145218,40.3802681,1630.565918,0.02634914,2.613887072,6.832405567,0.21522136,0.077114902,0.005946708,1710.494951,700.3436893,490481.2831,2249.521348,463.5847126,214910.7858,21.65841947,6.220738729,38.69759033,3592.257003,1850.104568,3422886.911,2.251877899,2.56224687,6.565109024,-0.040690261,0.134854862,0.018185834,0.062960795,0.034214657,0.001170643,-2.67E-06,0.170711413,0.029142385,-0.001089271,0.097136371,0.009435475,1.977179138,1.267802613,1.607323466,0.5875,0.6
236,309.mp3,80.74951172,18917,540.4857143,0.422560096,0.294434279,0.086691543,0.45074451,0.272224516,0.074106194,0.247630557,0.148365901,0.022012441,6.895564079,54.3348999,2952.281494,1.098245025,38.03765869,1446.863525,0.022185914,3.053797245,9.325676918,0.163149118,0.059546277,0.003545759,2498.62972,957.7897334,917361.1735,2826.067828,467.0801217,218163.8401,21.7366809,8.46842098,71.71415389,5857.098421,1846.146787,3408257.958,1.543404016,1.776854268,3.15721109,-0.02197055,0.123196946,0.015177487,0.08598363,0.059642,0.003557168,3.19E-07,0.145939112,0.021298226,9.96E-05,0.058889214,0.003467939,1.740335601,1.090311632,1.188779455,0.35,0.3875
237,484.mp3,112.3471467,42890,691.7741935,0.386292219,0.29761079,0.088572189,0.358939439,0.271563768,0.073746875,0.226633286,0.178803488,0.031970687,17.18814278,129.2636871,16709.10156,5.49750185,31.59004593,997.9310303,0.020748433,2.741904497,7.51804018,0.259919912,0.095194966,0.009062082,2338.051256,927.583266,860410.7154,2688.457609,478.6700968,229125.0616,21.24664646,6.205733876,38.51113294,5099.895333,2236.392285,5001450.455,2.666853964,3.005894168,9.035399749,-0.030559386,0.15929445,0.025374722,0.085775295,0.064364464,0.004142784,-9.39E-06,0.239619628,0.057417564,3.09E-05,0.095253758,0.009073279,2.149006803,1.306098713,1.705893848,0.675,0.625
238,490.mp3,129.1992188,31450,561.6071429,0.464582145,0.288297445,0.083115414,0.385151803,0.253610015,0.064318039,0.245319844,0.152156195,0.023151508,20.12685776,152.7824402,23342.47266,7.061866283,26.21249008,687.0946655,0.025776157,2.034050465,4.13736105,0.284178436,0.100461796,0.010092572,2848.229392,665.1640808,442443.2544,2885.505967,341.5838828,116679.549,19.2454289,6.610931001,43.70440869,6322.287063,1347.292505,1815197.095,3.28190753,3.691039266,13.62377086,0.026018543,0.110928975,0.012305237,0.100229262,0.044680959,0.001996388,-3.10E-07,0.258889377,0.067023717,1.50E-05,0.088453211,0.007823971,2.957061224,1.908763249,3.643377141,0.825,0.6875
239,645.mp3,172.265625,30136,519.5862069,0.442609698,0.290581644,0.084437683,0.459008843,0.274365336,0.075276338,0.249810944,0.144664528,0.020927826,9.751105309,93.80986786,8800.291016,1.445165515,31.17158699,971.6678467,0.028186368,3.346578836,11.19958973,0.190036878,0.096396931,0.009292368,2971.261699,1099.811552,1209585.449,2718.039156,474.467098,225119.0271,19.72606655,6.609501929,43.68551575,6055.454728,1953.492566,3816133.204,2.206133687,2.673738754,7.148878925,-0.017172073,0.106763561,0.011398458,0.142800114,0.092973313,0.008644037,-9.45E-05,0.152394548,0.0232241,-0.000749022,0.109122425,0.011907703,2.435773243,1.37186314,1.882008474,0.6,0.6125
240,123.mp3,73.828125,28616,715.4,0.318654031,0.294309169,0.086617894,0.408339411,0.270225018,0.073021561,0.241344039,0.158386831,0.025086388,10.47307205,61.32365417,3760.590576,3.432977676,31.96195602,1021.56665,0.013697454,1.911134005,3.652433395,0.206368178,0.063268989,0.004002965,2092.166657,524.7628155,275376.0126,2457.65294,314.940227,99187.3466,21.29681711,6.724126104,45.21387186,4761.506859,1158.938738,1343138.999,2.466578666,2.755442299,7.592462265,0.001882195,0.145161611,0.021071893,0.079751004,0.031049069,0.000964045,6.07E-05,0.167605922,0.028091745,-5.47E-05,0.090342514,0.008161769,2.799165533,1.600215014,2.56068809,0.3125,0.4875
241,137.mp3,99.38401442,61978,885.4,0.348749071,0.285271138,0.08137963,0.449137419,0.238303915,0.056788754,0.264613838,0.115381324,0.01331285,19.20425987,99.89569092,9979.149414,8.275346756,24.59454155,604.8914795,0.001113197,1.760418534,3.09907341,0.285308748,0.065538771,0.004295331,2389.949567,503.5164352,253528.8005,2651.611433,298.9655194,89380.38178,19.60952572,6.415936574,41.16424212,5444.594907,1193.199772,1423725.696,3.776256899,4.028110774,16.22567641,0.014970106,0.100265688,0.010053208,0.087736133,0.031600707,0.000998605,-3.44E-06,0.227371931,0.051697996,-1.17E-05,0.108312957,0.011731697,2.355664399,1.483979926,2.202196421,0.7625,0.7
242,651.mp3,151.9990809,186163,1266.414966,0.321842968,0.29739368,0.088442996,0.430135041,0.246076271,0.060553528,0.2519977,0.140820782,0.019830493,5.442400455,26.2065506,686.7832642,2.208068371,26.2400322,688.5392456,0.007767378,1.873480201,3.509927988,0.151799798,0.055590339,0.003090286,2921.077086,472.5058877,223261.8139,2846.86391,231.681247,53676.2002,19.96848769,5.96966873,35.63694475,6590.951812,823.8525206,678732.9757,2.114173373,2.431843135,5.913861034,0.031112757,0.106182539,0.011274732,0.143550719,0.039417137,0.001553711,7.30E-06,0.122716442,0.015059325,-4.64E-05,0.065688856,0.004315026,1.626557823,0.901056167,0.811902216,0.825,0.775
243,889.mp3,161.4990234,38738,553.4,0.34357965,0.293705732,0.086263061,0.454251081,0.256067574,0.065570608,0.247111149,0.149229399,0.022269414,23.11371422,99.0880127,9818.43457,7.31246233,23.53524971,553.907959,0.025005665,1.746648073,3.050779581,0.321106762,0.070931084,0.005031218,2684.44115,620.8988195,385515.344,2763.268117,289.0889739,83572.43483,19.52349839,6.666609552,44.44368291,6091.833366,1120.709056,1255988.789,4.650918306,4.952392022,24.52618674,0.044066022,0.106000721,0.011236153,0.120369162,0.047452004,0.002251693,-9.86E-07,0.253901094,0.064465761,-0.000103144,0.121042095,0.014651189,3.711709751,1.962893548,3.85295108,0.8375,0.75
244,679.mp3,123.046875,94236,991.9578947,0.48270914,0.285711348,0.081630982,0.670449317,0.19713226,0.038861126,0.277813944,0.078439441,0.006152746,2.001115799,13.08885956,171.3182526,2.724695921,35.28455353,1244.999756,0.015695335,2.20571208,4.86516571,0.089447945,0.035318274,0.00124738,2492.959258,547.7840456,300067.3607,2581.30144,315.2782324,99400.36383,18.43663309,6.574605428,43.22543654,5346.525734,1233.125034,1520597.349,1.271637177,1.44978252,2.101869356,0.00264352,0.037458174,0.001403115,0.120074708,0.039163519,0.001533781,-1.57E-06,0.049376432,0.002438032,-9.82E-05,0.061448451,0.003775912,2.419519274,1.365870288,1.865601643,0.7,0.6
245,686.mp3,103.359375,41632,730.3859649,0.379545927,0.277994365,0.077280872,0.453519732,0.255232424,0.065143593,0.252837003,0.139308231,0.019406783,13.95052147,59.1313858,3496.520996,4.2076478,26.48236656,701.3157349,0.00740336,2.146470785,4.607336521,0.247247651,0.059698727,0.003563938,2303.931671,614.6334773,377774.3115,2516.85011,333.2047426,111025.4005,20.81023754,6.20024958,38.44309486,4939.321343,1364.686214,1862368.463,3.389554459,3.704188475,13.72101226,-0.0085931,0.12584284,0.01583642,0.104766268,0.046483031,0.002160672,-6.94E-05,0.190143853,0.036154684,-0.000723915,0.106346108,0.011309494,2.750403628,1.466087324,2.149412041,0.6,0.725
246,692.mp3,129.1992188,10417,325.53125,0.497567177,0.296137512,0.087697431,0.361069947,0.275162339,0.075714312,0.223186845,0.183087317,0.033520966,23.8348999,206.7752838,42756.01953,3.841094732,32.02989578,1025.914185,0.035512112,3.358276367,11.27802086,0.296159476,0.129511058,0.016773114,2886.079763,1028.609144,1058036.771,3054.254169,410.083128,168168.1719,20.12270409,6.735869955,45.37194405,6714.947095,1802.728101,3249828.607,2.354280249,2.724320241,7.421920773,0.047539485,0.130764938,0.017099469,0.079923373,0.08247366,0.006801905,3.40E-05,0.295998067,0.087614849,-1.24E-05,0.088710681,0.007869584,1.352562358,0.809470233,0.655242057,0.5,0.5125
247,862.mp3,89.10290948,69721,1010.449275,0.453069985,0.289731026,0.083944075,0.610178411,0.208909139,0.043643031,0.274851507,0.088260877,0.007789982,13.15429401,78.61248779,6179.923828,2.717532635,43.53525925,1895.318726,0.000152931,1.942558289,3.773532867,0.221860304,0.11514309,0.013257931,2803.813228,781.0762757,610080.1485,2647.524548,433.878781,188250.7966,19.00861076,7.36586701,54.25599681,5932.504769,1366.914619,1868455.576,3.205658669,4.100367772,16.81301586,-0.012271332,0.056395407,0.003180442,0.140863463,0.070471779,0.004966272,7.16E-06,0.156473666,0.024484007,-1.29E-05,0.132469848,0.017548261,2.063092971,1.140198489,1.300052595,0.8875,0.85
