[[ 0.05515756  1.93684604  1.74219987 -0.35832925 -0.39245012 -0.41360081
  -0.04354468 -1.85090074 -1.48224817  0.72256708  1.06201476  0.36992708]],0.3375
[[ 1.13803297  0.35586395  0.26390895  0.37755534  1.63093166  1.6770386
  -1.80201792  1.53286833  1.62106864 -2.25295114  1.90587153  2.15164627
   1.08697883  2.08615213  2.34398609 -0.82243052  2.65860874  2.91158173
   0.08429313  0.6330593   0.45892942  0.29803355  2.73726489  3.47539242
  -2.62515617  0.75220116  0.61486513 -3.02278734  2.09124458  2.21387326
   1.95536322  1.62670937  1.38943346 -2.6544746   1.02601401  0.94143292
  -1.32937047 -1.1937019  -1.15462646  2.02920904  2.38989427  2.79359215
  -2.07215021 -0.2137431  -0.33015856 -0.49263097  1.57383632  1.77886417
  -2.19672416 -0.75175749 -0.80430492  0.18722323  0.5796118   0.14580335]],0.3375
[[-0.15403428 -0.46310196 -0.42115061 -0.06477443  0.04184077  0.01958481
  -0.24197803 -0.41638285 -0.45957264  0.36412514 -0.23850494 -0.33805611
   0.11134608 -0.48000552 -0.53897848  0.7061826  -0.89986166 -0.75158531
   0.31635837 -0.70677852 -0.67823481  0.41776132 -0.52645755 -0.59054335
   0.4699918  -0.45978952 -0.53207759  0.366855   -0.48566802 -0.51125729
  -1.32008912 -0.53404891 -0.46364534  0.35437442 -0.3116186  -0.4111537
   1.20203965  1.0922404   1.13524331 -0.70716153 -0.18106028 -0.30827643
   0.72752266 -0.25941281 -0.36408922  0.0478242  -0.14911815 -0.28498568
   0.61984779  0.47360581  0.35720093 -0.36620125 -0.35752358 -0.18790827]],0.7875
[[-1.70451497 -0.14383973  0.78669246  0.1663401   1.67969875  1.72970267
  -0.0160161  -0.11541347 -0.15905571  0.15599505 -0.00478834 -0.11676005
  -0.02628358  0.97793087  0.75976303 -0.00227333  0.84803972  0.65055442
  -0.98299594  1.01871719  0.88062855 -0.29002262  1.3072499   1.30555637
  -1.28497354  1.14959254  1.08573062 -1.19843627  1.39141182  1.27694145
   0.40828613 -0.32247008 -0.2999207  -1.46018917  1.58026761  1.64993762
  -0.8005771  -0.71560652 -0.79271213  0.34569297 -0.90347911 -0.8031462
  -0.99140071 -0.00604021 -0.16730043  0.02115712 -0.52215301 -0.62316141
  -0.0287696   0.69547201  0.61323989 -0.03446101 -0.3851532  -0.19570968]],0.3375
[[ 5.39601823e-01  1.13499756e+00  9.08062706e-01  5.54152091e-01
  -6.40240428e-01 -6.56953596e-01  1.55041611e+00 -2.17125168e+00
  -2.06097131e+00  1.44808951e+00 -1.89525693e+00 -1.55566692e+00
  -7.78367430e-01 -8.80878336e-01 -7.39651543e-01  5.28780939e-01
  -1.04445857e+00 -8.33234021e-01  1.03805818e-01 -1.20495450e+00
  -9.71189069e-01 -4.65309910e-01 -9.52293680e-01 -8.88376687e-01
   2.68167016e-01 -1.41864956e+00 -1.13092479e+00  2.68978986e-02
  -9.20446099e-01 -7.74829556e-01 -1.37055097e+00 -6.73767542e-01
  -5.69653126e-01  1.28941519e-01 -1.30340381e+00 -1.08782642e+00
   3.63728775e-01  1.30108728e-01 -9.58034913e-04  3.33189876e-01
  -1.25641464e+00 -9.84816859e-01  5.79359613e-01 -9.98170827e-01
  -8.18869831e-01  1.41803782e-02 -8.07129785e-01 -8.55446767e-01
   1.82130155e-02 -2.02398002e-01 -3.36470570e-01  7.92531256e-01
   8.91685939e-01  2.86729686e-01]],0.7875
[[-1.2144205  -0.35115347  0.18300764  0.62732008 -0.4979081  -0.51750719
   0.56411998 -1.04343729 -1.06135512  0.97153528 -1.04399663 -1.0069068
   0.31808548 -0.43737331 -0.51366798  0.73873356 -0.75360033 -0.66365746
   0.30304133 -0.30504137 -0.39071746  0.45031872 -0.1595648  -0.29086403
  -0.03268782 -0.82597    -0.79294262  0.52302119 -0.95379226 -0.79270561
  -1.93259571 -0.68005324 -0.57438278  0.34059904 -0.87661908 -0.83068764
   0.88327598  0.98499147  0.99617949 -0.26677122 -0.6241852  -0.63142187
  -0.20689366 -0.50250277 -0.5332983   0.65036831 -0.0460345  -0.18471354
   4.72304412  0.35480377  0.22586492 -0.4786156  -0.59283739 -0.25061529]],0.6625
[[ 1.89604576 -0.61550984 -0.78704821  0.41026797 -0.65243109 -0.66885588
  -1.03112824  0.15225376  0.11457115 -0.56157247  0.69169631  0.61533609
   0.66679882  0.4144095   0.15196482  1.28499774 -1.16069811 -0.89506515
   0.72934172 -0.69413047 -0.66988078  0.84649035 -0.26879351 -0.38425035
   0.66642825 -0.70398389 -0.71045594  0.70893718 -0.85431198 -0.73839084
  -0.84277869 -0.27941477 -0.26613226  0.65635066 -0.80573768 -0.78300074
   0.90832938  0.7417192   0.69228482  0.34284548  0.94276315  0.79010339
   0.31888962 -0.49199958 -0.52638392  0.03328095  0.87674751  0.84446493
   0.62574613  0.02997445 -0.11270852 -0.69636926 -0.86245063 -0.31205717]],0.8625
[[-0.9675581  -0.46705035 -0.10262322  1.61376905  0.23451404  0.21448978
   1.51309917 -0.24494036 -0.28931634  1.06410754 -1.18898776 -1.11185362
   0.28374884  2.52738459  3.11825812 -1.05156655  0.31499852  0.14168307
  -0.90129277  2.0494099   2.21468487 -0.38326442  2.99314868  3.92754364
   1.24756807  2.82714833  3.58942225 -0.06272912  0.43402205  0.23294354
  -0.28280807  2.19533643  1.94380171  0.55064811  1.13558937  1.07462373
  -0.877534   -0.28179458 -0.41076858  0.10991801 -0.9927646  -0.85283262
   1.67913125  3.82379538  5.34615414  0.04909757 -0.41766689 -0.53233896
  -0.03312772  2.1913872   2.70557571 -0.58081046 -0.61254234 -0.25548223]],0.45
[[ 0.05515756  0.43016337  0.55987258 -0.66650315  0.33298742  0.31474855
  -0.82002633 -0.54691214 -0.58755067 -0.20705385  0.36616132  0.25961972
   0.69414166  0.06399931 -0.1587477   0.87753047 -0.45173622 -0.46520838
  -0.14171062  0.18275528  0.01993163  0.85485092 -0.27619076 -0.39044691
  -0.32672724  0.33129716  0.16719425 -0.08768513  0.24970252  0.06348381
  -0.80762415  0.08525483  0.02643991 -0.31169918  0.57420041  0.42805854
   1.18538611  1.30380156  1.41869345  0.18455809 -0.30527215 -0.40512943
  -0.08554591  0.01077593 -0.15350191  0.00875179  0.13264287 -0.00391279
  -0.49766147  1.45273461  1.59275052 -0.72624161 -0.59373135 -0.25083738]],0.65
[[ 1.13803297  0.30757745  0.0383734  -0.63395072 -0.20828982 -0.23094593
   0.19529636 -0.40485617 -0.44820279  0.57461023 -0.49398636 -0.5659502
  -0.07998687 -0.79062299 -0.70035588  0.56457894 -0.52397695 -0.51478224
   0.57937584 -0.91576992 -0.80970455  0.34542477 -1.22945406 -1.05337055
  -0.63236994 -1.21257577 -1.02521841 -1.36256756 -0.37183898 -0.43289396
  -0.40797339 -1.20681768 -0.95867602 -0.90595441 -0.97662295 -0.89555436
   1.22036869  0.94342593  0.94312106 -0.13078701 -0.17947777 -0.3070109
   0.3417629  -1.02227852 -0.83072469 -0.02763983  0.03231054 -0.10653006
  -0.7124337  -0.10304868 -0.24268503  0.08031168  0.11588379 -0.0361088 ]],0.6875
[[-2.61413032 -0.75465577  0.30247236  0.72965728 -0.93795094 -0.94567721
   1.03299803 -1.04147811 -1.05952597  1.05509067 -1.17452441 -1.10159642
   0.70591114  1.03930252  0.83400755  1.19079446 -1.27577633 -0.95293767
  -0.79452696 -1.12754396 -0.93028699  0.74705184  0.48446706  0.33160078
   1.08483814 -0.70219545 -0.70921378  1.22624574 -0.87286918 -0.74874783
  -1.61861275 -0.93352581 -0.76227751  1.29723872 -0.82674509 -0.79728184
   1.05743513  0.91566073  0.90793935 -0.09727619 -0.87236592 -0.78523892
   0.8259909  -0.07847552 -0.22568696  0.02601603  0.40402411  0.28766818
  -0.14970308  0.55495444  0.44945112  0.048081    0.0723682  -0.05149206]],0.8875
[[ 1.49335146e+00 -6.60080201e-01 -1.00669772e+00 -7.86655226e-02
  -1.26393181e+00 -1.25723910e+00  1.41702454e+00 -1.76738320e+00
  -1.71523396e+00  1.26622776e+00 -1.53579667e+00 -1.34375990e+00
   2.75129454e-01 -3.95607895e-01 -4.88132059e-01  5.61456734e-01
  -8.31958535e-01 -7.11431759e-01  1.76066028e+00 -1.18549708e+00
  -9.61068090e-01  5.56593466e-01 -4.46527633e-01 -5.28653140e-01
  -1.60742202e-03 -1.32771086e+00 -1.08582944e+00 -2.75393028e-01
  -7.56769891e-01 -6.82254537e-01 -9.61795001e-01 -9.54372448e-01
  -7.77484950e-01 -6.02043276e-02 -1.08264271e+00 -9.61239177e-01
   1.58721247e+00  1.45063370e+00  1.62254310e+00 -3.16576586e-01
  -9.53772780e-01 -8.31444605e-01  5.57058654e-01 -1.09382987e+00
  -8.64798672e-01  2.05405351e-02 -5.50279867e-02 -1.93579391e-01
  -3.38459480e-01  4.98220318e-01  3.84915238e-01 -3.72490166e-01
  -3.59626373e-01 -1.88506114e-01]],0.75
[[-0.9675581  -0.21795335  0.33339324  0.01238642  0.79753431  0.79360691
   0.37086218 -0.06961686 -0.11266471  0.51776768 -0.42289004 -0.50400053
   0.58745356  0.70170947  0.44517875  0.41089298 -0.74880858 -0.66068591
  -1.28523753  0.1569716  -0.00346374  0.67897671  0.30653553  0.14734602
   0.54411201 -0.07969159 -0.21925062  0.48120806 -0.19533542 -0.30370469
   0.2543737  -0.43356418 -0.38636774  0.54888143  0.12610063 -0.02415901
   0.41513093  0.38401054  0.27453776  0.72656292 -0.44750415 -0.51003273
   0.27546813  0.511771    0.29970523  0.02421053  0.68456845  0.61061412
  -0.00651132  0.70604086  0.62578682 -0.29073428 -0.48841905 -0.22383432]],0.6875
[[-0.52012    -0.37314833 -0.13731768 -0.43928046 -0.2835556  -0.305781
   0.45187328 -0.50585495 -0.54744996  0.3565626  -0.22970392 -0.32994471
  -0.2402348  -0.93057343 -0.75982789 -0.23839914 -0.15273236 -0.24609111
  -0.64980908 -0.51820509 -0.54897657  0.07358945 -1.05615165 -0.95286906
  -1.21591857 -1.41201156 -1.12771604 -1.5986114  -0.60113835 -0.58678298
   0.41843349 -0.04675918 -0.0807943  -1.40581185 -1.01420015 -0.91919855
   0.79561654  0.58281983  0.50243913  0.90228107 -0.46002846 -0.51896312
  -0.41877698 -1.48210758 -1.0207156   0.02475607 -0.18383788 -0.31809346
  -0.00296105 -0.19751336 -0.33192536 -0.04782495  0.12687947 -0.03217589]],0.375
[[ 0.05515756 -0.76422481 -0.86499304 -0.46163251  0.3412161   0.323145
   1.27279405 -1.16432158 -1.17358734  1.15622327 -1.3413742  -1.21707343
  -0.42787654 -0.56566821 -0.58752884  0.62478333 -0.35787744 -0.39884297
   0.63864033 -0.6813808  -0.66141361 -0.19404015 -0.54928246 -0.60786961
  -0.47983496 -0.60522635 -0.64044488 -0.19968461 -0.14714245 -0.26680786
  -0.58953573 -0.56469148 -0.48703823 -0.56810385 -0.37377377 -0.4617192
   0.03004243 -0.10706924 -0.2425408   0.0810841  -0.78836644 -0.73536157
  -0.13516741 -0.39204682 -0.45879124 -0.00847224 -0.35985647 -0.48078446
  -1.29237568 -0.36509956 -0.483988   -0.76083064 -0.97766413 -0.33492417]],0.625
[[-1.32550858 -1.15931936 -1.29315934  0.42806425 -1.04953833 -1.05286765
   0.85027522 -0.60943602 -0.64834807  1.09863409 -1.24509402 -1.15119947
  -0.8097127  -0.74399644 -0.67871566  0.48922848 -0.79389087 -0.68841471
   1.45435956 -0.5768955  -0.59028725 -0.54721905 -0.651982   -0.68391865
   0.53651368 -0.52371682 -0.58048323  0.25845161 -0.77032544 -0.69022647
  -0.58319148 -0.08732587 -0.11344545  0.37596204 -0.73255285 -0.73227549
   0.11863969 -0.03169803 -0.16742072  0.1114494  -0.72340513 -0.69525654
   0.98271703 -0.16316642 -0.2917921   0.02570104 -1.04165651 -1.02967684
   0.00164154  0.08188487 -0.06061969 -0.46918223 -0.44756471 -0.21290246]],0.5375
[[ 0.28526859  0.11928567  0.3572472  -0.57680175  0.17261708  0.15169391
  -0.23083419  0.3686206   0.34013434  0.03394787  0.12471634  0.01113528
   0.2956632  -0.31234386 -0.43503793  0.82335283 -0.74979835 -0.66130022
   0.56888936 -1.1102501  -0.92091703  0.56788651 -0.5061292  -0.57498246
   0.18781761 -0.48674982 -0.55263962  0.25348509 -0.47673208 -0.50524598
  -0.88716078 -0.96990196 -0.78878931  0.234215   -0.21556221 -0.33086254
   0.97964263  0.84591106  0.82047921 -1.91618048  0.11165327 -0.06071148
   0.33742081 -0.2600395  -0.36455009  0.01552077  0.4179646   0.30319891
  -0.18923226  0.21944048  0.08112121  1.62581243  0.93147555  0.30576798]],0.9375
[[-1.2144205   0.157167    0.84491797 -0.55770611  0.53207215  0.51877508
  -0.08262995  0.74195687  0.73854369 -0.51887515  0.65416469  0.57311318
  -0.32518959  0.56328968  0.29958354 -1.39534766  1.3857174   1.23610589
  -1.68814728 -1.08089857 -0.90481993 -0.54694564  1.88050886  2.10265877
   0.39490007  1.43445122  1.4520652  -0.33007616  2.51738722  2.85629129
   0.80840345 -0.33624805 -0.31069956  0.21852054  1.92745879  2.13794386
  -0.62008698 -0.2254054  -0.35737965  0.85147649  0.26508499  0.07989379
   0.78129824  0.8702419   0.67400312  0.02066117 -0.29317583 -0.4201659
   0.02108299  0.22927716  0.0914638  -0.0942057  -0.31190942 -0.17477345]],0.7125
[[-1.2144205  -1.10153351 -1.2198747  -0.86560813 -0.91835946 -0.92680104
  -1.28141391  0.37618321  0.34809008 -1.64370366  1.52100281  1.62888858
  -0.63484188 -1.11702772 -0.82628554 -1.36774615  0.04113172 -0.09203067
   0.05037353 -1.02011608 -0.87070828 -0.43888945 -0.52580525 -0.59004592
  -0.79528555 -0.9713596  -0.88549237 -1.19527398  0.16960195 -0.00698525
   0.47404072  0.35438536  0.24969357 -0.84136167 -0.50017871 -0.56118886
   0.28150184  0.22965161  0.10497084 -0.02381283  1.54122873  1.53822977
  -0.24119111 -1.38662581 -0.98691264  0.01176767 -0.1423158  -0.27845972
  -0.13001077 -1.34958785 -1.21573035  0.09917843  0.13883002 -0.02788048]],0.625
[[-0.15403428 -0.35997928 -0.28160322  0.90615124 -1.19109507 -1.1880401
  -0.79434956 -1.42905139 -1.41510163  0.24630187 -0.10409467 -0.21228514
   0.80864145  0.35042698  0.0913837   1.48750895 -1.23165294 -0.93114102
   0.77549092 -0.81343449 -0.7468766   1.0234496  -0.86594929 -0.83232776
   0.8093217  -0.17290236 -0.29992851  0.85965602 -0.58915229 -0.57912912
  -0.92320854  0.30054625  0.20453382  0.87661887 -0.69479783 -0.70551564
   0.85007037  0.63420886  0.56308849  0.06445027 -0.25517261 -0.36665274
   0.14640288 -0.12287778 -0.26063547  0.0200781   1.10765095  1.13901507
  -0.43509061 -0.08255761 -0.22299171 -0.63033566 -0.40332204 -0.20077617]],0.85
[[-0.15403428  0.1011463   0.27457647  0.26008198 -0.6980572  -0.71333753
   1.87799268 -1.1734723  -1.18203326  0.96597923 -1.03553065 -1.00063328
  -1.00556884 -0.77386571 -0.69268363  0.4658033  -0.52176942 -0.51328674
  -0.02188282 -0.97944392 -0.84729748 -0.91150351 -0.64338663 -0.67767367
  -0.11959872 -0.75978518 -0.74873607  0.22008794 -0.59826686 -0.58495327
  -0.65581123 -0.70835989 -0.59563997  0.10532439 -0.51273248 -0.57082128
  -0.59473879 -0.80305852 -0.86353713 -0.15323879 -1.37212541 -1.03579141
  -0.0914872  -0.68124766 -0.64547661  0.02517829 -1.35790249 -1.24040884
  -0.02738776 -0.00434068 -0.14672013 -0.14137256  0.09859631 -0.04225478]],0.7375
[[ 2.3562678  -0.59562853 -1.08699672 -0.34209174 -1.52092878 -1.49949562
   0.0781316  -0.13117978 -0.17498669  0.09782534  0.05758586 -0.05563032
   0.16667567 -0.59162913 -0.60163418  0.71833466 -0.7258595  -0.64637466
   0.92642347 -1.1851439  -0.96088342  0.56002046 -0.63574384 -0.67210217
   0.29513927 -1.68671602 -1.24959014 -0.18465111 -1.1226104  -0.87809066
   0.77557769  1.49068593  1.26094083  0.15026544 -1.38309256 -1.13014041
   1.36150873  1.21509661  1.29837111  0.26521475  0.05309698 -0.11240707
   0.79764707 -1.15218405 -0.89135715  0.0104943   0.6571592   0.5780978
  -0.33604445 -0.57374916 -0.66212852  0.7893868   1.58279051  0.65181029]],0.6375
[[ 5.51575628e-02  2.04017774e+00  1.93121920e+00 -3.65010254e-01
   6.45610988e-01  6.35933249e-01  3.36452088e-01  6.13299511e-01
   5.99929354e-01 -4.72188417e-02  2.08053247e-01  9.54248991e-02
   1.43361519e-01  3.07887554e-01  5.20569033e-02  8.37420950e-02
  -8.48021226e-01 -7.21034712e-01 -4.42044308e-01 -7.96755926e-02
  -2.09382509e-01  3.51574925e-01  1.97500377e-01  3.90696782e-02
   1.04353161e+00  7.67963366e-01  6.32649962e-01  1.00943021e+00
  -1.76232436e-02 -1.64198109e-01  3.84245451e-01  4.71959459e-01
   3.49179903e-01  1.04151506e+00  4.09859433e-01  2.55622997e-01
   3.02431766e-01  3.36982510e-01  2.22193082e-01 -1.29989304e+00
  -1.44817808e-01 -2.79095862e-01  1.07925085e+00  1.36334348e+00
   1.25705098e+00  2.03312807e+00  1.37904917e-01  1.54611298e-03
   4.13924041e+00  7.00489123e-01  6.19192009e-01 -3.76054656e-02
   6.03692638e-01  1.56147684e-01]],0.875
[[ 1.89604576  1.19382858  0.50536749  0.24165203 -0.55420329 -0.57277139
   0.08704694 -0.75942984 -0.79286746  0.63717519 -0.57419982 -0.63448364
   0.88889723  0.07047381 -0.15347414  1.46959501 -1.11568542 -0.87152405
  -0.10740424 -0.88222699 -0.78943843  1.01815933 -0.40216756 -0.49348815
   0.77628232 -0.36241941 -0.45602107  1.22813256 -0.80965578 -0.71304471
  -1.21566625 -0.83122277 -0.68710682  1.04914122 -0.8150665  -0.78935798
   1.24575699  1.18942917  1.26395234  1.33944593 -0.41726852 -0.48826862
   0.5816562   0.19868278  0.00692962  0.02582168  0.75851723  0.69938253
   0.53708078  0.22536262  0.08734454 -0.45031548 -0.44566831 -0.21238882]],0.9125
[[-0.68119771 -0.16376749  0.21300402  0.11078327 -0.16553622 -0.18832277
   0.60049261 -0.31695142 -0.36112823  0.77713387 -0.76177006 -0.78911081
   0.54599604  0.0642583  -0.15853712 -0.16813333 -0.70313275 -0.63207177
  -1.10675003  0.3560735   0.18208962  0.63304981  0.2406178   0.08146629
   0.51701637 -0.0342668  -0.17900004  0.74314713 -0.54338032 -0.54950468
  -0.35959365 -0.65243403 -0.55357545  0.75296477 -0.1702348  -0.29206963
   0.91156136  1.02143293  1.04308185 -0.65709371 -0.50681172 -0.5518824
   0.3762403  -0.04009383 -0.19496166  0.49742765  0.1495402   0.01364454
   2.48007469  1.22002886  1.27436115 -0.64684406 -0.73037341 -0.28334668]],0.7
[[ 0.28526859  1.59280185  1.36677365 -0.07940553 -1.09021768 -1.09180414
   0.30368752 -0.57392549 -0.61385834  0.7056368  -0.66448067 -0.70989294
  -0.62763147 -1.14461661 -0.83487934  0.13190419 -0.80678823 -0.69625365
  -0.6002584  -1.22311438 -0.98053821 -0.07617759 -1.61296832 -1.24415424
  -0.07210663 -1.15723779 -0.99468826 -0.94359348 -0.58393047 -0.5757812
  -0.1319524  -0.52860277 -0.45947924 -0.52749285 -0.98354384 -0.89993905
   0.92848163  0.62993576  0.55801813 -0.55847928 -0.28401358 -0.38889982
   0.92009815 -0.82441563 -0.72784456  0.02267176 -0.22192066 -0.35402279
   0.01353601 -0.49005649 -0.59216315 -0.26715085  0.00795977 -0.07372986]],0.5125
[[ 0.82219431 -1.18793358 -1.76752632 -1.52938024  0.88398766  0.88379645
   0.37458307 -0.49115339 -0.53305665  0.79304342 -0.78386133 -0.80680296
  -2.01990303 -1.50785951 -0.91822464 -2.03749279  0.38207282  0.2017933
   2.0382059  -0.34717338 -0.42301953 -2.5097414  -1.30448288 -1.09412225
   0.72863947 -0.60018455 -0.63679308  0.31161398 -0.78689443 -0.6998958
  -0.24216405 -0.44949259 -0.39867535  0.4880503  -0.69482299 -0.70553361
